,prov_code,prov_name,year,all_wm_prov,knows_wm_prov,total_pop,ethnic_turkish,ethnic_kurdish,ln_casualty,ln_gdppc_cons,divorce_rate_ma5,mosques_perk,ceasefire,fm_diff_educ
1463,48,Mugla,1994,,,,,,,,,,0,
1464,48,Mugla,1995,,,,,,,,,,0,
1465,48,Mugla,1996,,,,,,,,,,0,
1466,48,Mugla,1997,,,,,,,,,,0,
1467,48,Mugla,1998,,,,,,,,,,0,
1468,48,Mugla,1999,,,,,,,,,,0,
1469,48,Mugla,2000,,,,,,,,,,0,
1470,48,mugla,2001,,,,,,,,,,0,
1471,48,mugla,2002,,,,,,,,1.63,,0,
1472,48,mugla,2003,,,,,,,,1.74,,0,
1473,48,mugla,2004,,,,,,,,1.8133334,,0,
1474,48,mugla,2005,,,,,,,,1.8175,,0,
1475,48,mugla,2006,,,,,,,,1.866,,0,
1476,48,mugla,2007,,,,,,,4.5690475,1.954,,0,
1477,48,mugla,2008,,,,,,,4.5487165,1.974,,0,
1478,48,mugla,2009,,,,,,,4.501045,1.996,,0,-0.045614854
1479,48,MUGLA,2010,9,9,817503,96.95551,3.044484,0,4.5770826,2.1,1.2978545,0,-0.046528593
1480,48,MUGLA,2011,2,2,838324,96.95551,3.044484,0,4.668637,2.19,1.269199,0,-0.050266445
1481,48,MUGLA,2012,2,2,851145,96.95551,3.044484,0,4.6713595,2.262,1.2712288,0,-0.048814476
1482,48,MUGLA,2013,4,4,866665,96.95551,3.044484,0,4.690169,2.384,1.2334639,1,-0.04919654
1483,48,MUGLA,2014,6,6,894509,96.95551,3.044484,0,4.7009473,2.47,1.2096021,1,-0.049729824
1484,48,MUGLA,2015,8,8,908877,96.95551,3.044484,0,4.741155,2.5,1.1904801,0,-0.050123364
1485,48,MUGLA,2016,7,7,923773,96.95551,3.044484,0,4.7335443,2.508,1.1777785,0,-0.046581686
1486,48,MUGLA,2017,4,4,938751,96.95551,3.044484,0,4.787191,2.532,1.1621826,0,-0.048058063
1487,48,Mugla,2018,,,,,,,,2.522,,0,-0.045579463
1488,49,Mus,1986,,,,,,,,,,0,
1489,49,Mus,1987,,,,,,,,,,0,
1490,49,Mus,1988,,,,,,,,,,0,
1491,49,Mus,1991,,,,,,,,,,0,
1492,49,Mus,1992,,,,,,,,,,0,
1493,49,Mus,1993,,,,,,,,,,0,
1494,49,Mus,1994,,,,,,,,,,0,
1495,49,Mus,1995,,,,,,,,,,0,
1496,49,Mus,1996,,,,,,,,,,0,
1497,49,Mus,1997,,,,,,,,,,0,
1498,49,Mus,1998,,,,,,,,,,0,
1499,49,Mus,1999,,,,,,,,,,0,
1500,49,Mus,2000,,,,,,,,,,0,
1501,49,mus,2001,,,,,,,,,,0,
1502,49,mus,2002,,,,,,,,0.16,,0,
1503,49,mus,2003,,,,,,,,0.165,,0,
1504,49,mus,2004,,,,,,,,0.18333334,,0,
1505,49,mus,2005,,,,,,,,0.18,,0,
1506,49,mus,2006,,,,,,,,0.182,,0,
1507,49,mus,2007,,,,,,,3.5330534,0.182,,0,
1508,49,mus,2008,,,,,,,3.5580847,0.176,,0,
1509,49,mus,2009,,,,,,,3.5734105,0.17,,0,-0.089197345
1510,49,MUS,2010,0,0,406886,12.41307,87.58693,5.710427,3.7037385,0.18,1.3394415,0,-0.09599559
1511,49,MUS,2011,0,0,414706,12.41307,87.58693,5.710427,3.801246,0.176,1.3479428,0,-0.110323295
1512,49,MUS,2012,0,0,413260,12.41307,87.58693,5.710427,3.8778276,0.18,1.4567101,0,-0.110103026
1513,49,MUS,2013,0,0,412553,12.41307,87.58693,5.710427,3.8999684,0.196,1.47375,1,-0.11149418
1514,49,MUS,2014,1,1,411216,12.41307,87.58693,5.710427,3.8826766,0.212,1.4299054,1,-0.109665394
1515,49,MUS,2015,0,0,408728,12.41307,87.58693,5.710427,3.9136527,0.218,1.4386095,0,-0.10923253
1516,49,MUS,2016,0,0,406501,12.41307,87.58693,5.710427,3.9346924,0.234,1.4735512,0,-0.1110353
1517,49,MUS,2017,4,4,404544,12.41307,87.58693,5.710427,3.9550626,0.248,1.4979829,0,-0.109394014
1518,49,Mus,2018,,,,,,,,0.254,,0,-0.11616427
1519,50,Nevsehir,1986,,,,,,,,,,0,
1520,50,Nevsehir,1987,,,,,,,,,,0,
1521,50,Nevsehir,1988,,,,,,,,,,0,
1522,50,Nevsehir,1991,,,,,,,,,,0,
1523,50,Nevsehir,1992,,,,,,,,,,0,
1524,50,Nevsehir,1993,,,,,,,,,,0,
1525,50,Nevsehir,1994,,,,,,,,,,0,
1526,50,Nevsehir,1995,,,,,,,,,,0,
1527,50,Nevsehir,1996,,,,,,,,,,0,
1528,50,Nevsehir,1997,,,,,,,,,,0,
1529,50,Nevsehir,1998,,,,,,,,,,0,
1530,50,Nevsehir,1999,,,,,,,,,,0,
1531,50,Nevsehir,2000,,,,,,,,,,0,
1532,50,nevsehir,2001,,,,,,,,,,0,
1533,50,nevsehir,2002,,,,,,,,2.36,,0,
1534,50,nevsehir,2003,,,,,,,,2.52,,0,
1535,50,nevsehir,2004,,,,,,,,2.3766668,,0,
1536,50,nevsehir,2005,,,,,,,,2.29,,0,
1537,50,nevsehir,2006,,,,,,,,2.194,,0,
1538,50,nevsehir,2007,,,,,,,4.092527,2.034,,0,
1539,50,nevsehir,2008,,,,,,,4.0976586,1.836,,0,
1540,50,nevsehir,2009,,,,,,,4.0585604,1.754,,0,-0.08437315
1541,50,NEVSEHIR,2010,0,0,282337,98.46334,1.536656,0,4.2056675,1.822,1.7213472,0,-0.09379633
1542,50,NEVSEHIR,2011,4,3,283247,98.46334,1.536656,0,4.3059297,1.902,1.7299389,0,-0.09980464
1543,50,NEVSEHIR,2012,0,0,285190,98.46334,1.536656,0,4.2653456,2.034,1.7041271,0,-0.096967265
1544,50,NEVSEHIR,2013,2,1,285460,98.46334,1.536656,0,4.3238873,2.098,1.7165277,1,-0.094533324
1545,50,NEVSEHIR,2014,0,0,286250,98.46334,1.536656,0,4.3604574,2.114,1.7117904,1,-0.103636965
1546,50,NEVSEHIR,2015,1,1,286767,98.46334,1.536656,0,4.4287744,2.016,1.7087042,0,-0.097280964
1547,50,NEVSEHIR,2016,0,0,290895,98.46334,1.536656,0,4.4001474,1.926,1.7153956,0,-0.09070784
1548,50,NEVSEHIR,2017,1,1,292365,98.46334,1.536656,0,4.424759,1.812,1.7170318,0,-0.08512807
1549,50,Nevsehir,2018,,,,,,,,1.776,,0,-0.086992234
1550,51,Nigde,1986,,,,,,,,,,0,
1551,51,Nigde,1987,,,,,,,,,,0,
1552,51,Nigde,1988,,,,,,,,,,0,
1553,51,Nigde,1991,,,,,,,,,,0,
1554,51,Nigde,1992,,,,,,,,,,0,
1555,51,Nigde,1993,,,,,,,,,,0,
1556,51,Nigde,1994,,,,,,,,,,0,
1557,51,Nigde,1995,,,,,,,,,,0,
1558,51,Nigde,1996,,,,,,,,,,0,
1559,51,Nigde,1997,,,,,,,,,,0,
1560,51,Nigde,1998,,,,,,,,,,0,
1561,51,Nigde,1999,,,,,,,,,,0,
1562,51,Nigde,2000,,,,,,,,,,0,
1563,51,nigde,2001,,,,,,,,,,0,
1564,51,nigde,2002,,,,,,,,1.01,,0,
1565,51,nigde,2003,,,,,,,,1.075,,0,
1566,51,nigde,2004,,,,,,,,1.13,,0,
1567,51,nigde,2005,,,,,,,,1.09,,0,
1568,51,nigde,2006,,,,,,,,1.108,,0,
1569,51,nigde,2007,,,,,,,3.9998462,1.092,,0,
1570,51,nigde,2008,,,,,,,3.9812593,1.102,,0,
1571,51,nigde,2009,,,,,,,3.9698484,1.064,,0,-0.0633003
1572,51,NIGDE,2010,2,2,337931,100,0,0.6931472,4.057916,1.106,1.189592,0,-0.06664352
1573,51,NIGDE,2011,0,0,337553,100,0,0.6931472,4.1939383,1.156,1.190924,0,-0.07634804
1574,51,NIGDE,2012,1,1,340270,100,0,0.6931472,4.200019,1.252,1.2078643,0,-0.075354636
1575,51,NIGDE,2013,0,0,343658,100,0,0.6931472,4.216013,1.3,1.204686,1,-0.07217871
1576,51,NIGDE,2014,0,0,343898,100,0,0.6931472,4.279887,1.416,1.2183845,1,-0.0743566
1577,51,NIGDE,2015,0,0,346114,100,0,0.6931472,4.3734016,1.448,1.2105838,0,-0.068863764
1578,51,NIGDE,2016,0,0,351468,100,0,0.6931472,4.3418717,1.478,1.2149043,0,-0.06949444
1579,51,NIGDE,2017,0,0,352727,100,0,0.6931472,4.389203,1.52,1.2304133,0,-0.06763226
1580,51,Nigde,2018,,,,,,,,1.504,,0,-0.07097882
1581,52,Ordu,1986,,,,,,,,,,0,
1582,52,Ordu,1987,,,,,,,,,,0,
1583,52,Ordu,1988,,,,,,,,,,0,
1584,52,Ordu,1991,,,,,,,,,,0,
1585,52,Ordu,1992,,,,,,,,,,0,
1586,52,Ordu,1993,,,,,,,,,,0,
1587,52,Ordu,1994,,,,,,,,,,0,
1588,52,Ordu,1995,,,,,,,,,,0,
1589,52,Ordu,1996,,,,,,,,,,0,
1590,52,Ordu,1997,,,,,,,,,,0,
1591,52,Ordu,1998,,,,,,,,,,0,
1592,52,Ordu,1999,,,,,,,,,,0,
1593,52,Ordu,2000,,,,,,,,,,0,
1594,52,ordu,2001,,,,,,,,,,0,
1595,52,ordu,2002,,,,,,,,0.94,,0,
1596,52,ordu,2003,,,,,,,,1.02,,0,
1597,52,ordu,2004,,,,,,,,1.0366666,,0,
1598,52,ordu,2005,,,,,,,,1.045,,0,
1599,52,ordu,2006,,,,,,,,1.036,,0,
1600,52,ordu,2007,,,,,,,3.91938,1.036,,0,
1601,52,ordu,2008,,,,,,,3.9226387,1,,0,
1602,52,ordu,2009,,,,,,,3.83781,0.968,,0,-0.07215856
1603,52,ORDU,2010,1,1,719183,99.46681,0.5331909,2.5649493,3.9049017,0.958,2.750343,0,-0.081231326
1604,52,ORDU,2011,2,2,714390,99.46681,0.5331909,2.5649493,3.987195,0.952,2.8037906,0,-0.08759639
1605,52,ORDU,2012,1,1,741371,99.46681,0.5331909,2.5649493,4.0076537,0.982,2.758403,0,-0.08694996
1606,52,ORDU,2013,2,2,731452,99.46681,0.5331909,2.5649493,4.0621123,1.034,2.8204174,1,-0.08867696
1607,52,ORDU,2014,2,2,724268,99.46681,0.5331909,2.5649493,4.1027946,1.082,2.8704844,1,-0.09174737
1608,52,ORDU,2015,0,0,728949,99.46681,0.5331909,2.5649493,4.3040366,1.102,2.853423,0,-0.092997804
1609,52,ORDU,2016,2,2,750588,99.46681,0.5331909,2.5649493,4.174966,1.152,2.7751577,0,-0.092999175
1610,52,ORDU,2017,0,0,742341,99.46681,0.5331909,2.5649493,4.262433,1.158,2.8167648,0,-0.09021041
1611,52,Ordu,2018,,,,,,,,1.146,,0,-0.08986175
1612,53,Rize,1986,,,,,,,,,,0,
1613,53,Rize,1987,,,,,,,,,,0,
1614,53,Rize,1988,,,,,,,,,,0,
1615,53,Rize,1991,,,,,,,,,,0,
1616,53,Rize,1992,,,,,,,,,,0,
1617,53,Rize,1993,,,,,,,,,,0,
1618,53,Rize,1994,,,,,,,,,,0,
1619,53,Rize,1995,,,,,,,,,,0,
1620,53,Rize,1996,,,,,,,,,,0,
1621,53,Rize,1997,,,,,,,,,,0,
1622,53,Rize,1998,,,,,,,,,,0,
1623,53,Rize,1999,,,,,,,,,,0,
1624,53,Rize,2000,,,,,,,,,,0,
1625,53,rize,2001,,,,,,,,,,0,
1626,53,rize,2002,,,,,,,,0.69,,0,
1627,53,rize,2003,,,,,,,,0.77,,0,
1628,53,rize,2004,,,,,,,,0.75333333,,0,
1629,53,rize,2005,,,,,,,,0.7425,,0,
1630,53,rize,2006,,,,,,,,0.716,,0,
1631,53,rize,2007,,,,,,,4.232719,0.696,,0,
1632,53,rize,2008,,,,,,,4.2302823,0.652,,0,
1633,53,rize,2009,,,,,,,4.210831,0.64,,0,-0.095097214
1634,53,RIZE,2010,0,0,319637,92.296585,0,0,4.295877,0.666,3.2130198,0,-0.10376616
1635,53,RIZE,2011,1,1,323012,92.296585,0,0,4.3750787,0.692,3.2011194,0,-0.110274225
1636,53,RIZE,2012,0,0,324152,92.296585,0,0,4.44791,0.734,3.239221,0,-0.110664725
1637,53,RIZE,2013,0,0,328205,92.296585,0,0,4.4758844,0.764,3.2205482,1,-0.11208917
1638,53,RIZE,2014,1,1,329779,92.296585,0,0,4.5220304,0.808,3.208209,1,-0.11410415
1639,53,RIZE,2015,0,0,328979,92.296585,0,0,4.5689073,0.824,3.2160108,0,-0.112131834
1640,53,RIZE,2016,1,1,331048,92.296585,0,0,4.587012,0.886,3.2110147,0,-0.108263314
1641,53,RIZE,2017,0,0,331041,92.296585,0,0,4.642291,0.902,3.2473319,0,-0.10670996
1642,53,Rize,2018,,,,,,,,0.936,,0,-0.10461947
1643,54,Sakarya,1986,,,,,,,,,,0,
1644,54,Sakarya,1987,,,,,,,,,,0,
1645,54,Sakarya,1988,,,,,,,,,,0,
1646,54,Sakarya,1991,,,,,,,,,,0,
1647,54,Sakarya,1992,,,,,,,,,,0,
1648,54,Sakarya,1993,,,,,,,,,,0,
1649,54,Sakarya,1994,,,,,,,,,,0,
1650,54,Sakarya,1995,,,,,,,,,,0,
1651,54,Sakarya,1996,,,,,,,,,,0,
1652,54,Sakarya,1997,,,,,,,,,,0,
1653,54,Sakarya,1998,,,,,,,,,,0,
1654,54,Sakarya,1999,,,,,,,,,,0,
1655,54,Sakarya,2000,,,,,,,,,,0,
1656,54,sakarya,2001,,,,,,,,,,0,
1657,54,sakarya,2002,,,,,,,,1.29,,0,
1658,54,sakarya,2003,,,,,,,,1.3,,0,
1659,54,sakarya,2004,,,,,,,,1.28,,0,
1660,54,sakarya,2005,,,,,,,,1.2475,,0,
1661,54,sakarya,2006,,,,,,,,1.254,,0,
1662,54,sakarya,2007,,,,,,,4.388976,1.25,,0,
1663,54,sakarya,2008,,,,,,,4.3975015,1.236,,0,
1664,54,sakarya,2009,,,,,,,4.317585,1.232,,0,-0.09396462
1665,54,SAKARYA,2010,3,3,872872,96.85635,1.5718229,0,4.3690825,1.3,1.4183065,0,-0.10172537
1666,54,SAKARYA,2011,3,3,888556,96.85635,1.5718229,0,4.480398,1.34,1.4022752,0,-0.1089388
1667,54,SAKARYA,2012,1,1,902267,96.85635,1.5718229,0,4.5201325,1.37,1.4164321,0,-0.10284929
1668,54,SAKARYA,2013,3,3,917373,96.85635,1.5718229,0,4.5737014,1.416,1.120591,1,-0.101777464
1669,54,SAKARYA,2014,2,2,932706,96.85635,1.5718229,0,4.603193,1.498,1.3959383,1,-0.10315585
1670,54,SAKARYA,2015,1,1,953181,96.85635,1.5718229,0,4.6705885,1.522,1.3659525,0,-0.100708246
1671,54,SAKARYA,2016,1,1,976948,96.85635,1.5718229,0,4.680622,1.546,1.3357927,0,-0.09813422
1672,54,SAKARYA,2017,3,2,990214,96.85635,1.5718229,0,4.7573857,1.586,1.3290056,0,-0.09470931
1673,54,Sakarya,2018,,,,,,,,1.604,,0,-0.09202111
1674,55,Samsun,1986,,,,,,,,,,0,
1675,55,Samsun,1987,,,,,,,,,,0,
1676,55,Samsun,1988,,,,,,,,,,0,
1677,55,Samsun,1991,,,,,,,,,,0,
1678,55,Samsun,1992,,,,,,,,,,0,
1679,55,Samsun,1993,,,,,,,,,,0,
1680,55,Samsun,1994,,,,,,,,,,0,
1681,55,Samsun,1995,,,,,,,,,,0,
1682,55,Samsun,1996,,,,,,,,,,0,
1683,55,Samsun,1997,,,,,,,,,,0,
1684,55,Samsun,1998,,,,,,,,,,0,
1685,55,Samsun,1999,,,,,,,,,,0,
1686,55,Samsun,2000,,,,,,,,,,0,
1687,55,samsun,2001,,,,,,,,,,0,
1688,55,samsun,2002,,,,,,,,1.19,,0,
1689,55,samsun,2003,,,,,,,,1.24,,0,
1690,55,samsun,2004,,,,,,,,1.25,,0,
1691,55,samsun,2005,,,,,,,,1.24,,0,
1692,55,samsun,2006,,,,,,,,1.228,,0,
1693,55,samsun,2007,,,,,,,4.112666,1.21,,0,
1694,55,samsun,2008,,,,,,,4.1633844,1.178,,0,
1695,55,samsun,2009,,,,,,,4.087081,1.146,,0,-0.061271638
1696,55,SAMSUN,2010,2,2,1252693,99.15885,0.42057377,1.3862944,4.1601453,1.15,2.0851078,0,-0.06644544
1697,55,SAMSUN,2011,3,3,1251729,99.15885,0.42057377,1.3862944,4.251144,1.2,2.0939038,0,-0.07022995
1698,55,SAMSUN,2012,4,4,1251722,99.15885,0.42057377,1.3862944,4.307127,1.26,2.1082957,0,-0.069255605
1699,55,SAMSUN,2013,4,4,1261810,99.15885,0.42057377,1.3862944,4.3444147,1.334,2.1049128,1,-0.06843212
1700,55,SAMSUN,2014,1,1,1269989,99.15885,0.42057377,1.3862944,4.371438,1.386,2.10553,1,-0.07083377
1701,55,SAMSUN,2015,6,6,1279884,99.15885,0.42057377,1.3862944,4.4373136,1.44,2.094721,0,-0.06789029
1702,55,SAMSUN,2016,2,2,1295927,99.15885,0.42057377,1.3862944,4.4397845,1.446,2.0819073,0,-0.064232886
1703,55,SAMSUN,2017,3,3,1312990,99.15885,0.42057377,1.3862944,4.471231,1.444,2.0655146,0,-0.06346375
1704,55,Samsun,2018,,,,,,,,1.42,,0,-0.063741654
1705,56,Siirt,1986,,,,,,,,,,0,
1706,56,Siirt,1987,,,,,,,,,,0,
1707,56,Siirt,1988,,,,,,,,,,0,
1708,56,Siirt,1991,,,,,,,,,,0,
1709,56,Siirt,1992,,,,,,,,,,0,
1710,56,Siirt,1993,,,,,,,,,,0,
1711,56,Siirt,1994,,,,,,,,,,0,
1712,56,Siirt,1995,,,,,,,,,,0,
1713,56,Siirt,1996,,,,,,,,,,0,
1714,56,Siirt,1997,,,,,,,,,,0,
1715,56,Siirt,1998,,,,,,,,,,0,
1716,56,Siirt,1999,,,,,,,,,,0,
1717,56,Siirt,2000,,,,,,,,,,0,
1718,56,siirt,2001,,,,,,,,,,0,
1719,56,siirt,2002,,,,,,,,0.12,,0,
1720,56,siirt,2003,,,,,,,,0.125,,0,
1721,56,siirt,2004,,,,,,,,0.12666667,,0,
1722,56,siirt,2005,,,,,,,,0.13,,0,
1723,56,siirt,2006,,,,,,,,0.14,,0,
1724,56,siirt,2007,,,,,,,3.4813387,0.148,,0,
1725,56,siirt,2008,,,,,,,3.501339,0.142,,0,
1726,56,siirt,2009,,,,,,,3.5782392,0.146,,0,-0.13039742
1727,56,SIIRT,2010,1,1,300695,0,100,7.115582,3.709712,0.16,1.8690035,0,-0.124649145
1728,56,SIIRT,2011,0,0,310468,0,100,7.115582,3.8131597,0.164,1.8745893,0,-0.14796823
1729,56,SIIRT,2012,0,0,310879,0,100,7.115582,3.8738222,0.174,2.007212,0,-0.1424568
1730,56,SIIRT,2013,0,0,314153,0,100,7.115582,3.915474,0.208,2.0085754,1,-0.1425717
1731,56,SIIRT,2014,0,0,318366,0,100,7.115582,3.9159677,0.234,1.9568672,1,-0.14423992
1732,56,SIIRT,2015,1,1,320351,0,100,7.115582,3.9155364,0.246,1.9447418,0,-0.14923121
1733,56,SIIRT,2016,0,0,322664,0,100,7.115582,3.9416695,0.26,2.0020826,0,-0.14841604
1734,56,SIIRT,2017,1,1,324394,0,100,7.115582,3.9790277,0.264,1.9759922,0,-0.14243114
1735,56,Siirt,2018,,,,,,,,0.276,,0,-0.15123862
1736,57,Sinop,1986,,,,,,,,,,0,
1737,57,Sinop,1987,,,,,,,,,,0,
1738,57,Sinop,1988,,,,,,,,,,0,
1739,57,Sinop,1991,,,,,,,,,,0,
1740,57,Sinop,1992,,,,,,,,,,0,
1741,57,Sinop,1993,,,,,,,,,,0,
1742,57,Sinop,1994,,,,,,,,,,0,
1743,57,Sinop,1995,,,,,,,,,,0,
1744,57,Sinop,1996,,,,,,,,,,0,
1745,57,Sinop,1997,,,,,,,,,,0,
1746,57,Sinop,1998,,,,,,,,,,0,
1747,57,Sinop,1999,,,,,,,,,,0,
1748,57,Sinop,2000,,,,,,,,,,0,
1749,57,sinop,2001,,,,,,,,,,0,
1750,57,sinop,2002,,,,,,,,1.64,,0,
1751,57,sinop,2003,,,,,,,,1.645,,0,
1752,57,sinop,2004,,,,,,,,1.5533333,,0,
1753,57,sinop,2005,,,,,,,,1.495,,0,
1754,57,sinop,2006,,,,,,,,1.496,,0,
1755,57,sinop,2007,,,,,,,4.0378494,1.422,,0,
1756,57,sinop,2008,,,,,,,4.051457,1.326,,0,
1757,57,sinop,2009,,,,,,,4.01909,1.332,,0,-0.069560215
1758,57,SINOP,2010,0,0,202740,100,0,0,4.102435,1.354,5.1741147,0,-0.07590629
1759,57,SINOP,2011,0,0,203027,100,0,0,4.223087,1.342,5.1668005,0,-0.082409844
1760,57,SINOP,2012,1,1,201311,100,0,0,4.259442,1.32,5.379736,0,-0.08322488
1761,57,SINOP,2013,0,0,204568,100,0,0,4.2858686,1.346,5.3380785,1,-0.08321872
1762,57,SINOP,2014,0,0,204526,100,0,0,4.2597156,1.342,5.3978467,1,-0.0838989
1763,57,SINOP,2015,0,0,204133,100,0,0,4.2876377,1.35,5.408239,0,-0.08319084
1764,57,SINOP,2016,0,0,205478,100,0,0,4.325965,1.388,5.4750385,0,-0.08350344
1765,57,SINOP,2017,1,1,207427,100,0,0,4.329679,1.42,5.452521,0,-0.07770009
1766,57,Sinop,2018,,,,,,,,1.452,,0,-0.07581337
1767,58,Sivas,1986,,,,,,,,,,0,
1768,58,Sivas,1987,,,,,,,,,,0,
1769,58,Sivas,1988,,,,,,,,,,0,
1770,58,Sivas,1991,,,,,,,,,,0,
1771,58,Sivas,1992,,,,,,,,,,0,
1772,58,Sivas,1993,,,,,,,,,,0,
1773,58,Sivas,1994,,,,,,,,,,0,
1774,58,Sivas,1995,,,,,,,,,,0,
1775,58,Sivas,1996,,,,,,,,,,0,
1776,58,Sivas,1997,,,,,,,,,,0,
1777,58,Sivas,1998,,,,,,,,,,0,
1778,58,Sivas,1999,,,,,,,,,,0,
1779,58,Sivas,2000,,,,,,,,,,0,
1780,58,sivas,2001,,,,,,,,,,0,
1781,58,sivas,2002,,,,,,,,1.18,,0,
1782,58,sivas,2003,,,,,,,,1.235,,0,
1783,58,sivas,2004,,,,,,,,1.2333333,,0,
1784,58,sivas,2005,,,,,,,,1.215,,0,
1785,58,sivas,2006,,,,,,,,1.198,,0,
1786,58,sivas,2007,,,,,,,4.0047398,1.13,,0,
1787,58,sivas,2008,,,,,,,4.051887,1.062,,0,
1788,58,sivas,2009,,,,,,,4.037375,0.986,,0,-0.10722636
1789,58,SIVAS,2010,0,0,642224,100,0,4.836282,4.1408854,0.96,2.0429008,0,-0.1153592
1790,58,SIVAS,2011,0,0,627056,100,0,4.836282,4.2873635,0.94,2.1002908,0,-0.11584984
1791,58,SIVAS,2012,0,0,623535,100,0,4.836282,4.3089576,0.978,2.1281884,0,-0.115930825
1792,58,SIVAS,2013,1,1,623824,100,0,4.836282,4.3358116,0.988,2.1288056,1,-0.115213335
1793,58,SIVAS,2014,1,1,623116,100,0,4.836282,4.3357663,1.018,2.1456678,1,-0.11460896
1794,58,SIVAS,2015,3,3,618617,100,0,4.836282,4.3890247,1.05,2.1612728,0,-0.11281741
1795,58,SIVAS,2016,0,0,621224,100,0,4.836282,4.4154587,1.104,2.1554222,0,-0.11224586
1796,58,SIVAS,2017,2,2,621301,100,0,4.836282,4.4624977,1.118,2.1648123,0,-0.112320095
1797,58,Sivas,2018,,,,,,,,1.12,,0,-0.10672185
1798,59,Tekirdag,1986,,,,,,,,,,0,
1799,59,Tekirdag,1987,,,,,,,,,,0,
1800,59,Tekirdag,1988,,,,,,,,,,0,
1801,59,Tekirdag,1991,,,,,,,,,,0,
1802,59,Tekirdag,1992,,,,,,,,,,0,
1803,59,Tekirdag,1993,,,,,,,,,,0,
1804,59,Tekirdag,1994,,,,,,,,,,0,
1805,59,Tekirdag,1995,,,,,,,,,,0,
1806,59,Tekirdag,1996,,,,,,,,,,0,
1807,59,Tekirdag,1997,,,,,,,,,,0,
1808,59,Tekirdag,1998,,,,,,,,,,0,
1809,59,Tekirdag,1999,,,,,,,,,,0,
1810,59,Tekirdag,2000,,,,,,,,,,0,
1811,59,tekirdag,2001,,,,,,,,,,0,
1812,59,tekirdag,2002,,,,,,,,1.23,,0,
1813,59,tekirdag,2003,,,,,,,,1.3,,0,
1814,59,tekirdag,2004,,,,,,,,1.35,,0,
1815,59,tekirdag,2005,,,,,,,,1.43,,0,
1816,59,tekirdag,2006,,,,,,,,1.454,,0,
1817,59,tekirdag,2007,,,,,,,4.7396097,1.494,,0,
1818,59,tekirdag,2008,,,,,,,4.7135005,1.508,,0,
1819,59,tekirdag,2009,,,,,,,4.634356,1.536,,0,-0.07284701
1820,59,TEKIRDAG,2010,4,4,798109,96.51026,2.617305,0.6931472,4.714453,1.582,0.6051805,0,-0.07530621
1821,59,TEKIRDAG,2011,3,3,829873,96.51026,2.617305,0.6931472,4.836992,1.648,0.5880418,0,-0.08347967
1822,59,TEKIRDAG,2012,5,5,852321,96.51026,2.617305,0.6931472,4.842928,1.736,0.5807671,0,-0.08176045
1823,59,TEKIRDAG,2013,1,0,874475,96.51026,2.617305,0.6931472,4.889511,1.796,0.5729152,1,-0.083796084
1824,59,TEKIRDAG,2014,1,1,906732,96.51026,2.617305,0.6931472,4.9049006,1.86,0.56356233,1,-0.0854153
1825,59,TEKIRDAG,2015,2,2,937910,96.51026,2.617305,0.6931472,4.9271426,1.89,0.5448284,0,-0.08389118
1826,59,TEKIRDAG,2016,1,1,972875,96.51026,2.617305,0.6931472,4.9481835,1.928,0.5386098,0,-0.080610186
1827,59,TEKIRDAG,2017,5,5,1005463,96.51026,2.617305,0.6931472,5.0158367,1.944,0.5281149,0,-0.08148053
1828,59,Tekirdag,2018,,,,,,,,1.972,,0,-0.080506176
1829,60,Tokat,1986,,,,,,,,,,0,
1830,60,Tokat,1987,,,,,,,,,,0,
1831,60,Tokat,1988,,,,,,,,,,0,
1832,60,Tokat,1991,,,,,,,,,,0,
1833,60,Tokat,1992,,,,,,,,,,0,
1834,60,Tokat,1993,,,,,,,,,,0,
1835,60,Tokat,1994,,,,,,,,,,0,
1836,60,Tokat,1995,,,,,,,,,,0,
1837,60,Tokat,1996,,,,,,,,,,0,
1838,60,Tokat,1997,,,,,,,,,,0,
1839,60,Tokat,1998,,,,,,,,,,0,
1840,60,Tokat,1999,,,,,,,,,,0,
1841,60,Tokat,2000,,,,,,,,,,0,
1842,60,tokat,2001,,,,,,,,,,0,
1843,60,tokat,2002,,,,,,,,0.91,,0,
1844,60,tokat,2003,,,,,,,,0.95,,0,
1845,60,tokat,2004,,,,,,,,0.9766667,,0,
1846,60,tokat,2005,,,,,,,,0.9675,,0,
1847,60,tokat,2006,,,,,,,,0.946,,0,
1848,60,tokat,2007,,,,,,,3.824662,0.93,,0,
1849,60,tokat,2008,,,,,,,3.8945804,0.906,,0,
1850,60,tokat,2009,,,,,,,3.858891,0.882,,0,-0.09501837
1851,60,TOKAT,2010,0,0,617802,100,0,3.7841897,3.9223578,0.91,1.8452514,0,-0.10495323
1852,60,TOKAT,2011,4,4,608299,100,0,3.7841897,3.9898791,0.946,1.8757223,0,-0.1067501
1853,60,TOKAT,2012,0,0,613990,100,0,3.7841897,4.029463,0.994,1.8746234,0,-0.10638474
1854,60,TOKAT,2013,0,0,598708,100,0,3.7841897,4.072265,1.026,1.9308244,1,-0.10691288
1855,60,TOKAT,2014,2,2,597920,100,0,3.7841897,4.0648313,1.046,1.9383864,1,-0.10971795
1856,60,TOKAT,2015,2,2,593990,100,0,3.7841897,4.1615477,1.034,1.9512113,0,-0.108059004
1857,60,TOKAT,2016,2,2,602662,100,0,3.7841897,4.1521544,1.04,1.9380682,0,-0.107609466
